instance,from,nb_toots
soc.kvet.ch,en,478
soc.kvet.ch,fr,13
soc.kvet.ch,nl,1
theopjones.com,ca,4
theopjones.com,de,22
theopjones.com,el,1
theopjones.com,en,424
theopjones.com,es,4
theopjones.com,fr,16
theopjones.com,it,1
theopjones.com,ja,4
theopjones.com,nl,20
theopjones.com,pt,2
theopjones.com,tr,1
henshaw.social,de,5
henshaw.social,en,488
henshaw.social,en-us,1
henshaw.social,pt,1
henshaw.social,ru,1
clq.im,en,467
clq.im,es,3
clq.im,fr,1
clq.im,ja,1
clq.im,nl,1
clq.im,no,8
clq.im,pt,1
clq.im,ptBr,1
mastodon.vhome.info,de,204
mastodon.vhome.info,en,279
mastodon.vhome.info,en-us,2
mastodon.vhome.info,fr,2
mastodon.vhome.info,nl,1
mastodon.vhome.info,ru,1
ms1.me,de,12
ms1.me,en,480
ms1.me,es,1
ms1.me,fr,1
ms1.me,nl,2
lac.one,da,1
lac.one,de,12
lac.one,el,3
lac.one,en,446
lac.one,es,5
lac.one,fi,2
lac.one,fr,19
lac.one,it,1
lac.one,nl,3
lac.one,no,3
lac.one,ru,1
lac.one,sv,3
lac.one,zh,1
lediva.masto.host,de,1
lediva.masto.host,en,492
lediva.masto.host,fr,1
lediva.masto.host,ru,1
sailing.masto.host,de,10
sailing.masto.host,en,452
sailing.masto.host,fr,12
sailing.masto.host,gd,1
sailing.masto.host,it,10
sailing.masto.host,ja,1
sailing.masto.host,nl,4
sailing.masto.host,pt,8
sailing.masto.host,sl,1
watadon.com,en,59
watadon.com,ja,292
watadon.com,kk,1
watadon.com,ko,2
watadon.com,zh,2
rollenspiel.social,de,119
rollenspiel.social,en,347
rollenspiel.social,fr,2
rollenspiel.social,pt,1
rollenspiel.social,zh,10
kar.ly,de,289
kar.ly,el,1
kar.ly,en,191
kar.ly,fi,1
kar.ly,fr,3
kar.ly,sv,3
mastodon.duncanhart.com,cy,1
mastodon.duncanhart.com,da,1
mastodon.duncanhart.com,de,3
mastodon.duncanhart.com,en,484
mastodon.duncanhart.com,fr,2
mastodon.duncanhart.com,nl,2
mastodon.duncanhart.com,pl,1
mastodon.duncanhart.com,pt,2
mastodon.duncanhart.com,ru,2
voidfarm.pw,de,10
voidfarm.pw,en,469
voidfarm.pw,es,3
voidfarm.pw,fr,5
voidfarm.pw,gd,1
voidfarm.pw,he,1
voidfarm.pw,it,1
voidfarm.pw,ja,1
voidfarm.pw,nl,5
voidfarm.pw,pt,2
voidfarm.pw,sl,1
dhub.social,de,288
dhub.social,en,195
dhub.social,fi,1
dhub.social,fr,5
dhub.social,it,1
dhub.social,nl,1
dhub.social,pl,1
dhub.social,pt,1
dhub.social,sv,4
piaille.fr,de,14
piaille.fr,el,1
piaille.fr,en,383
piaille.fr,eo,1
piaille.fr,fr,64
piaille.fr,ja,16
piaille.fr,zh,3
linernotes.club,cy,2
linernotes.club,de,8
linernotes.club,en,469
linernotes.club,es,13
linernotes.club,fr,1
linernotes.club,ru,2
linernotes.club,zh,2
fosstodon.org,de,19
fosstodon.org,en,387
fosstodon.org,es,4
fosstodon.org,fi,1
fosstodon.org,fr,11
fosstodon.org,ja,11
fosstodon.org,nl,1
fosstodon.org,nn,1
fosstodon.org,no,1
fosstodon.org,pt,1
fosstodon.org,ru,7
fosstodon.org,zh,14
shitcoin.land,de,13
shitcoin.land,en,458
shitcoin.land,fr,7
shitcoin.land,nl,3
shitcoin.land,ru,1
shitcoin.land,sv,2
tiphon.nerv-project.eu,cs,1
tiphon.nerv-project.eu,de,7
tiphon.nerv-project.eu,en,353
tiphon.nerv-project.eu,fr,117
tiphon.nerv-project.eu,nl,4
tiphon.nerv-project.eu,ru,2
tiphon.nerv-project.eu,sv,1
mastodon.codingfield.com,de,8
mastodon.codingfield.com,en,464
mastodon.codingfield.com,fr,5
mastodon.codingfield.com,fy,1
mastodon.codingfield.com,nl,2
mastodon.codingfield.com,pl,16
mastodon.codingfield.com,pt,2
mastodon.codingfield.com,sv,1
mastodon.codingfield.com,zh,1
friendica.hubup.pro,ar,1
friendica.hubup.pro,ca,3
friendica.hubup.pro,de,23
friendica.hubup.pro,en,408
friendica.hubup.pro,es,9
friendica.hubup.pro,et,2
friendica.hubup.pro,fr,23
friendica.hubup.pro,gd,1
friendica.hubup.pro,hu,1
friendica.hubup.pro,is,1
friendica.hubup.pro,it,1
friendica.hubup.pro,nl,6
friendica.hubup.pro,pl,1
friendica.hubup.pro,ro,1
friendica.hubup.pro,sv,5
eldritch.cafe,de,16
eldritch.cafe,en,161
eldritch.cafe,es,11
eldritch.cafe,fr,24
eldritch.cafe,pt,19
eldritch.cafe,ru,3
eldritch.cafe,zh,27
photog.social,bn,1
photog.social,co,1
photog.social,de,102
photog.social,en,340
photog.social,en-gb,1
photog.social,es,9
photog.social,fi,2
photog.social,fr,6
photog.social,he,1
photog.social,it,1
photog.social,ja,1
photog.social,nl,1
photog.social,ru,2
photog.social,ta,1
photog.social,zh,13
mastodontech.de,co,1
mastodontech.de,de,156
mastodontech.de,en,265
mastodontech.de,es,5
mastodontech.de,fr,3
mastodontech.de,it,1
mastodontech.de,ru,3
mastodontech.de,tr,12
mastodontech.de,zh,23
mas.to,en,500
butts.team,bg,1
butts.team,en,476
butts.team,es,1
butts.team,fr,1
butts.team,lion,1
butts.team,pt,1
iamalive.digital,cy,2
iamalive.digital,en,489
iamalive.digital,nl,1
kollegin.eu,de,429
kollegin.eu,en,70
kollegin.eu,fr,1
nightcord.de,en,19
nightcord.de,hi,1
nightcord.de,ja,133
nightcord.de,zh,203
veeam.ssvane.dk,cy,1
veeam.ssvane.dk,da,1
veeam.ssvane.dk,de,5
veeam.ssvane.dk,en,464
veeam.ssvane.dk,es,2
veeam.ssvane.dk,fr,3
veeam.ssvane.dk,it,2
veeam.ssvane.dk,nl,2
veeam.ssvane.dk,pl,1
veeam.ssvane.dk,pt,1
veeam.ssvane.dk,sv,1
hulvr.com,de,2
hulvr.com,en,494
hulvr.com,ru,1
mijn.masto.host,de,6
mijn.masto.host,en,186
mijn.masto.host,fr,3
mijn.masto.host,he,1
mijn.masto.host,nl,304
verified.mastodonmedia.xyz,en,74
verified.mastodonmedia.xyz,es,5
verified.mastodonmedia.xyz,fr,1
verified.mastodonmedia.xyz,ja,295
verified.mastodonmedia.xyz,kk,1
verified.mastodonmedia.xyz,no,1
verified.mastodonmedia.xyz,pt,1
verified.mastodonmedia.xyz,sn,1
verified.mastodonmedia.xyz,zh,19
thicc.horse,de,6
thicc.horse,en,438
thicc.horse,es,8
thicc.horse,it,1
thicc.horse,ja,1
thicc.horse,pt,2
thicc.horse,ru,6
thicc.horse,zh,1
epsilon-ix.masto.host,de,44
epsilon-ix.masto.host,en,434
5280.city,de,1
5280.city,en,495
5280.city,fr,2
5280.city,no,1
mendeddrum.org,de,10
mendeddrum.org,en,479
mendeddrum.org,nl,8
mendeddrum.org,no,1
mendeddrum.org,pt,2
mastodon.ethibox.fr,en,500
gxtech.social,en,494
gxtech.social,pt,6
heidel.berg.social,ca,1
heidel.berg.social,de,266
heidel.berg.social,en,192
heidel.berg.social,fr,2
heidel.berg.social,nl,4
heidel.berg.social,pt,21
vis.social,de,35
vis.social,en,441
vis.social,fr,7
vis.social,no,4
vis.social,ta,1
geno.social,ca,1
geno.social,de,223
geno.social,en,256
geno.social,eo,1
geno.social,fi,1
geno.social,fr,2
geno.social,nl,3
geno.social,pl,1
geno.social,ru,1
geno.social,sv,2
0sint.social,de,1
0sint.social,en,498
0sint.social,no,1
iljp.masto.host,de,12
iljp.masto.host,en,424
iljp.masto.host,fr,15
iljp.masto.host,gd,1
iljp.masto.host,he,1
iljp.masto.host,it,18
iljp.masto.host,nl,4
iljp.masto.host,pt,9
iljp.masto.host,ru,1
iljp.masto.host,sl,1
mastodon.anzui.dev,cs,1
mastodon.anzui.dev,da,1
mastodon.anzui.dev,de,90
mastodon.anzui.dev,en,380
mastodon.anzui.dev,en-us,1
mastodon.anzui.dev,es,9
mastodon.anzui.dev,eu,1
mastodon.anzui.dev,fr,5
mastodon.anzui.dev,ja,1
mastodon.anzui.dev,nl,1
mastodon.anzui.dev,pl,1
mastodon.anzui.dev,pt,1
mastodon.anzui.dev,ru,2
animesexual.community,de,1
animesexual.community,en,289
animesexual.community,ja,43
animesexual.community,nl,1
animesexual.community,pl,1
animesexual.community,ru,3
animesexual.community,zh,1
mnufc.masto.host,en,496
mnufc.masto.host,fr,1
mnufc.masto.host,ja,2
blabber.lu-rp.net,de,6
blabber.lu-rp.net,en,241
blabber.lu-rp.net,eo,1
blabber.lu-rp.net,es,206
blabber.lu-rp.net,es-AR,2
blabber.lu-rp.net,fr,5
blabber.lu-rp.net,gl,7
blabber.lu-rp.net,he,1
blabber.lu-rp.net,it,1
blabber.lu-rp.net,ja,1
blabber.lu-rp.net,la,1
blabber.lu-rp.net,nl,5
blabber.lu-rp.net,pt,1
blabber.lu-rp.net,ro,1
blabber.lu-rp.net,ru,11
social.tryptophonic.com,cy,1
social.tryptophonic.com,de,12
social.tryptophonic.com,en,466
social.tryptophonic.com,es,5
social.tryptophonic.com,fr,2
social.tryptophonic.com,gl,1
social.tryptophonic.com,nl,1
social.tryptophonic.com,pt,3
social.tryptophonic.com,ru,1
social.tryptophonic.com,sv,1
social.grimneko.de,en,500
masto.ashfurrow.com,de,5
masto.ashfurrow.com,en,450
masto.ashfurrow.com,fi,1
masto.ashfurrow.com,nl,1
masto.ashfurrow.com,pt,1
masto.ashfurrow.com,ru,1
m.beiting.org,ar,1
m.beiting.org,da,2
m.beiting.org,de,2
m.beiting.org,en,480
m.beiting.org,es,1
m.beiting.org,fr,2
m.beiting.org,nl,4
m.beiting.org,pl,1
m.beiting.org,pt,3
toot-bionaut.de,ca,2
toot-bionaut.de,de,337
toot-bionaut.de,en,146
toot-bionaut.de,fi,1
toot-bionaut.de,fr,2
toot-bionaut.de,it,1
toot-bionaut.de,nl,1
toot-bionaut.de,no,1
toot-bionaut.de,sv,2
pancake.masto.host,de,11
pancake.masto.host,en,436
pancake.masto.host,fr,14
pancake.masto.host,gd,1
pancake.masto.host,he,1
pancake.masto.host,it,12
pancake.masto.host,ja,1
pancake.masto.host,nl,4
pancake.masto.host,pt,8
pancake.masto.host,ru,1
pancake.masto.host,sl,1
pancake.masto.host,vi,1
blueplanet.social,de,328
blueplanet.social,en,165
blueplanet.social,fr,1
blueplanet.social,nl,1
blueplanet.social,ru,1
mastnode.faith,de,6
mastnode.faith,en,470
mastnode.faith,fr,4
mastnode.faith,he,1
mastnode.faith,ja,1
mastnode.faith,nl,5
ourempty.pub,de,4
ourempty.pub,en,476
ourempty.pub,ru,2
inaccessible.ac,de,5
inaccessible.ac,en,475
inaccessible.ac,en-us,1
inaccessible.ac,es,2
inaccessible.ac,gl,1
inaccessible.ac,ja,2
inaccessible.ac,nl,1
inaccessible.ac,pt,1
inaccessible.ac,zh,1
social.wildeboer.net,cy,2
social.wildeboer.net,de,30
social.wildeboer.net,en,453
social.wildeboer.net,fr,1
social.wildeboer.net,no,4
social.wildeboer.net,pt,3
social.wildeboer.net,ru,2
friendica.djan-gicquel.fr,ar,1
friendica.djan-gicquel.fr,ca,7
friendica.djan-gicquel.fr,cs,2
friendica.djan-gicquel.fr,de,40
friendica.djan-gicquel.fr,en,262
friendica.djan-gicquel.fr,eo,3
friendica.djan-gicquel.fr,es,50
friendica.djan-gicquel.fr,fr,83
friendica.djan-gicquel.fr,hu,1
friendica.djan-gicquel.fr,is,2
friendica.djan-gicquel.fr,it,3
friendica.djan-gicquel.fr,ja,9
friendica.djan-gicquel.fr,nl,6
friendica.djan-gicquel.fr,pl,1
friendica.djan-gicquel.fr,ro,3
friendica.djan-gicquel.fr,ru,3
friendica.djan-gicquel.fr,sv,3
social.unturf.com,de,2
social.unturf.com,en,458
social.unturf.com,en-us,2
social.unturf.com,es,1
social.unturf.com,fr,4
social.unturf.com,nl,5
social.unturf.com,no,3
docviper.de,ar,1
docviper.de,de,334
docviper.de,en,123
docviper.de,fr,4
docviper.de,ru,1
docviper.de,sv,1
docviper.de,zh,1
revillas.es,en,500
waste.social,de,23
waste.social,en,472
waste.social,es,1
waste.social,fr,1
waste.social,nl,1
waste.social,pt,2
mstdn.itsnero.com,de,5
mstdn.itsnero.com,el,1
mstdn.itsnero.com,en,460
mstdn.itsnero.com,fr,2
mstdn.itsnero.com,is,1
mastodon.murkworks.net,ab,1
mastodon.murkworks.net,ar,1
mastodon.murkworks.net,cy,1
mastodon.murkworks.net,de,4
mastodon.murkworks.net,en,421
mastodon.murkworks.net,es,18
mastodon.murkworks.net,fa,1
mastodon.murkworks.net,fi,1
mastodon.murkworks.net,ja,10
mastodon.murkworks.net,nl,1
mastodon.murkworks.net,pt,18
mastodon.murkworks.net,ru,1
mastodon.murkworks.net,th,1
mastodon.murkworks.net,zh,5
mstdn.maud.io,en,64
mstdn.maud.io,ja,365
mstdn.maud.io,zh,4
social.kramse.org,da,11
social.kramse.org,de,11
social.kramse.org,en,462
social.kramse.org,nl,2
social.kramse.org,no,4
social.kramse.org,pl,1
social.kramse.org,pt,1
social.kramse.org,ru,1
eay.social,de,180
eay.social,en,308
eay.social,fr,1
eay.social,nl,2
mstdn.axtch.net,de,282
mstdn.axtch.net,en,212
mstdn.axtch.net,fr,2
mstdn.axtch.net,it,1
mstdn.axtch.net,nl,1
theha.us,de,1
theha.us,en,487
theha.us,fr,3
theha.us,sv,2
psipsistar.com,ca,1
psipsistar.com,cy,1
psipsistar.com,da,1
psipsistar.com,de,1
psipsistar.com,en,481
psipsistar.com,eo,1
psipsistar.com,fr,1
psipsistar.com,pl,1
psipsistar.com,ru,1
u.johnconway.art,ar,1
u.johnconway.art,de,3
u.johnconway.art,en,463
u.johnconway.art,es,1
u.johnconway.art,fi,9
u.johnconway.art,fr,3
u.johnconway.art,pt,2
u.johnconway.art,ru,1
qoto.org,,1
qoto.org,af,1
qoto.org,ar,2
qoto.org,ca,7
qoto.org,de,28
qoto.org,en,204
qoto.org,en-us,1
qoto.org,es,17
qoto.org,et,1
qoto.org,fa,1
qoto.org,fi,1
qoto.org,fr,17
qoto.org,hi,1
qoto.org,ja,122
qoto.org,ko,2
qoto.org,pt,2
qoto.org,ru,9
qoto.org,tr,16
qoto.org,zh,47
youthweb.social,ca,1
youthweb.social,de,225
youthweb.social,en,258
youthweb.social,es,1
youthweb.social,fr,1
youthweb.social,nl,1
youthweb.social,ru,1
r2.do,de,187
r2.do,en,303
r2.do,fr,2
r2.do,nl,3
nerd.megahuge.com,de,3
nerd.megahuge.com,en,492
nerd.megahuge.com,es,2
nerd.megahuge.com,fr,1
nerd.megahuge.com,pt,2
mastodon.jalgi.eus,ca,17
mastodon.jalgi.eus,de,3
mastodon.jalgi.eus,en,147
mastodon.jalgi.eus,eo,6
mastodon.jalgi.eus,es,251
mastodon.jalgi.eus,eu,41
mastodon.jalgi.eus,fr,14
mastodon.jalgi.eus,gl,9
mastodon.jalgi.eus,ja,1
mastodon.jalgi.eus,pt,5
mastodon.jalgi.eus,ru,1
lazybear.social,cy,1
lazybear.social,de,5
lazybear.social,en,433
lazybear.social,fr,45
lazybear.social,gl,1
lazybear.social,nl,1
lazybear.social,pl,1
lazybear.social,ru,1
coletivos.org,ca,1
coletivos.org,de,28
coletivos.org,en,326
coletivos.org,es,36
coletivos.org,gl,1
coletivos.org,pt,100
coletivos.org,pt-BR,2
coletivos.org,ru,2
worldkey.io,en,489
worldkey.io,pt,3
boles.social,de,8
boles.social,el,2
boles.social,en,465
boles.social,fr,13
boles.social,nl,2
boles.social,no,1
boles.social,pt,1
boles.social,ru,5
boles.social,sv,2
warhammer.social,de,7
warhammer.social,en,456
warhammer.social,es,6
warhammer.social,fr,21
warhammer.social,it,4
warhammer.social,pt,1
warhammer.social,ru,2
status.kinlan.me,cs,2
status.kinlan.me,cy,11
status.kinlan.me,de,1
status.kinlan.me,en,475
status.kinlan.me,es,1
status.kinlan.me,ja,1
status.kinlan.me,ru,1
status.kinlan.me,sv,1
crowleyclub.com,en,377
crowleyclub.com,ja,1
notpickard.com,de,28
notpickard.com,el,3
notpickard.com,en,463
notpickard.com,nl,1
notpickard.com,sv,1
eureka.chat,de,2
eureka.chat,el,2
eureka.chat,en,482
eureka.chat,fr,2
eureka.chat,it,1
eureka.chat,nl,2
eureka.chat,sv,5
tusk.schoollibraries.net,de,121
tusk.schoollibraries.net,en,175
tusk.schoollibraries.net,es,11
tusk.schoollibraries.net,fr,5
tusk.schoollibraries.net,ja,172
tusk.schoollibraries.net,nl,1
tusk.schoollibraries.net,sv,4
tusk.schoollibraries.net,zh,2
dat-a.com,de,2
dat-a.com,en,447
dat-a.com,enOu,1
dat-a.com,es,2
dat-a.com,fr,5
dat-a.com,nl,4
dat-a.com,pt,32
dat-a.com,ru,1
dat-a.com,sv,2
social.simonwgill.com,de,8
social.simonwgill.com,en,483
social.simonwgill.com,fr,3
social.simonwgill.com,pt,2
social.simonwgill.com,sv,2
oortville.masto.host,ar,1
oortville.masto.host,de,1
oortville.masto.host,en,491
oortville.masto.host,he,1
oortville.masto.host,nl,2
oortville.masto.host,pt,1
oortville.masto.host,sv,2
datazone.social,de,7
datazone.social,en,474
datazone.social,es,1
datazone.social,fr,10
datazone.social,nl,2
datazone.social,pt,1
datazone.social,sv,2
datazone.social,tr,1
jonleibowitz.social,ca,4
jonleibowitz.social,de,8
jonleibowitz.social,en,441
jonleibowitz.social,es,13
jonleibowitz.social,lion,1
jonleibowitz.social,nl,1
jonleibowitz.social,pt,1
jonleibowitz.social,ru,1
mastodon.myfed.space,de,12
mastodon.myfed.space,en,394
mastodon.myfed.space,fr,8
mastodon.myfed.space,nl,73
mastodon.myfed.space,pl,1
mastodon.myfed.space,ru,1
natsu.page,cs,3
natsu.page,de,2
natsu.page,en,143
natsu.page,fr,5
natsu.page,ja,18
natsu.page,zh,318
natsu.page,zhCn,2
fediscience.org,ca,3
fediscience.org,de,79
fediscience.org,en,389
fediscience.org,es,1
fediscience.org,fi,4
fediscience.org,fr,1
fediscience.org,it,2
fediscience.org,ja,3
fediscience.org,ko,2
fediscience.org,nl,2
fediscience.org,ru,1
fediscience.org,zh,1
social.vampirebbs.org,ca,4
social.vampirebbs.org,de,9
social.vampirebbs.org,en,122
social.vampirebbs.org,es,58
social.vampirebbs.org,fr,4
social.vampirebbs.org,hi,1
social.vampirebbs.org,ig,1
social.vampirebbs.org,it,7
social.vampirebbs.org,jv,1
social.vampirebbs.org,pl,1
social.vampirebbs.org,pt,2
social.vampirebbs.org,zh,273
social.vampirebbs.org,zhCn,1
social.vampirebbs.org,zhTw,1
mastodon.bayern,de,138
mastodon.bayern,en,86
sueden.social,de,286
sueden.social,en,201
sueden.social,es,2
sueden.social,gl,1
sueden.social,nl,3
sueden.social,ru,1
turnip.solutions,de,1
turnip.solutions,en,477
jenna.masto.host,de,4
jenna.masto.host,en,481
jenna.masto.host,es,1
jenna.masto.host,fr,2
jenna.masto.host,pt,1
jenna.masto.host,sv,1
lejaua6.club,en,96
lejaua6.club,es,4
lejaua6.club,hi,3
lejaua6.club,ja,9
lejaua6.club,kk,1
lejaua6.club,ku,1
lejaua6.club,mr,1
lejaua6.club,ne,1
lejaua6.club,pt,1
lejaua6.club,ru,1
lejaua6.club,zh,378
lejaua6.club,zhCn,3
soziale.cloud,da,1
soziale.cloud,de,129
soziale.cloud,en,350
soziale.cloud,es,2
soziale.cloud,fr,8
soziale.cloud,nl,4
soziale.cloud,sv,2
lasersword.club,de,3
lasersword.club,en,413
lasersword.club,ja,48
lasersword.club,no,1
lasersword.club,ru,1
lasersword.club,zh,3
quietcar.social,cs,3
quietcar.social,cy,10
quietcar.social,de,1
quietcar.social,en,457
quietcar.social,fi,1
quietcar.social,fr,1
quietcar.social,pt,1
m.deeloves.me,ca,1
m.deeloves.me,de,9
m.deeloves.me,el,1
m.deeloves.me,en,386
m.deeloves.me,es,1
m.deeloves.me,fr,20
m.deeloves.me,it,1
m.deeloves.me,ja,2
m.deeloves.me,nl,9
m.deeloves.me,pt,22
m.deeloves.me,tr,1
m.deeloves.me,zh,40
www.librepunk.club,ar,2
www.librepunk.club,ca,1
www.librepunk.club,de,13
www.librepunk.club,en,426
www.librepunk.club,es,1
www.librepunk.club,fr,4
www.librepunk.club,ja,2
www.librepunk.club,sv,8
social.blogsofwar.com,de,9
social.blogsofwar.com,en,473
social.blogsofwar.com,pt,1
toot.yosh.is,de,5
toot.yosh.is,en,474
toot.yosh.is,es,6
toot.yosh.is,fr,1
toot.yosh.is,nl,1
toot.yosh.is,pt,1
toot.yosh.is,ru,1
hachyderm.io,de,31
hachyderm.io,en,434
hachyderm.io,es,6
hachyderm.io,fr,4
hachyderm.io,he,3
hachyderm.io,ja,1
hachyderm.io,nl,1
hachyderm.io,pl,1
hachyderm.io,pt,1
hachyderm.io,ru,2
microblog.at,de,329
microblog.at,en,155
microblog.at,en-us,1
microblog.at,fr,1
microblog.at,nl,1
microblog.at,pt,2
snarky.club,en,477
snarky.club,es,8
snarky.club,fr,7
snarky.club,pt,1
snarky.club,ru,1
snarky.club,sv,2
snarky.club,zu,1
womenwhocode.club,de,2
womenwhocode.club,en,489
womenwhocode.club,es,1
womenwhocode.club,fr,2
womenwhocode.club,pt,2
thebigeasy.space,de,10
thebigeasy.space,en,454
thebigeasy.space,en-us,1
thebigeasy.space,es,5
thebigeasy.space,gl,1
thebigeasy.space,it,1
thebigeasy.space,ja,1
thebigeasy.space,nl,3
thebigeasy.space,pt,1
social.seattle.wa.us,da,1
social.seattle.wa.us,de,9
social.seattle.wa.us,en,451
social.seattle.wa.us,es,4
social.seattle.wa.us,fr,1
social.seattle.wa.us,id,1
social.seattle.wa.us,ja,8
social.seattle.wa.us,nl,1
social.seattle.wa.us,pt,5
social.seattle.wa.us,ru,1
social.seattle.wa.us,sr,1
social.seattle.wa.us,zh,1
interconnected.systems,de,8
interconnected.systems,en,460
interconnected.systems,en-us,1
interconnected.systems,es,7
interconnected.systems,fr,1
interconnected.systems,it,1
interconnected.systems,pt,1
interconnected.systems,ru,2
dice.camp,ca,1
dice.camp,de,6
dice.camp,en,474
dice.camp,eo,1
dice.camp,es,1
dice.camp,fr,6
dice.camp,sv,1
schykle.com,de,2
schykle.com,en,350
schykle.com,es,4
schykle.com,fr,2
schykle.com,ja,98
schykle.com,jv,1
schykle.com,pl,2
schykle.com,pt,1
schykle.com,sn,1
schykle.com,sr,1
schykle.com,zh,4
velocipederider.com,de,3
velocipederider.com,en,477
velocipederider.com,es,1
velocipederider.com,gl,1
velocipederider.com,ja,2
velocipederider.com,nl,1
velocipederider.com,nn,1
velocipederider.com,no,9
velocipederider.com,ru,1
social.spamourai.fr,de,1
social.spamourai.fr,en,261
social.spamourai.fr,fr,225
social.spamourai.fr,it,1
social.spamourai.fr,ru,1
social.spamourai.fr,sv,5
myopic.one,de,3
myopic.one,en,368
myopic.one,en-us,1
myopic.one,fi,1
myopic.one,fr,1
myopic.one,gl,1
myopic.one,ja,1
myopic.one,ru,1
myopic.one,zh,3
shadowverdon.info,de,1
shadowverdon.info,en,201
shadowverdon.info,es,1
shadowverdon.info,fr,3
shadowverdon.info,ja,289
shadowverdon.info,nl,4
mastonederland.nl,de,5
mastonederland.nl,en,315
mastonederland.nl,fr,3
mastonederland.nl,nl,176
mimimi01.masto.host,en,499
mimimi01.masto.host,ja,1
karlspace.masto.host,de,4
karlspace.masto.host,en,458
karlspace.masto.host,fr,35
karlspace.masto.host,nl,1
karlspace.masto.host,sv,2
social.remnantrisingnow.com,de,6
social.remnantrisingnow.com,en,472
social.remnantrisingnow.com,fr,12
social.remnantrisingnow.com,he,1
social.remnantrisingnow.com,ja,1
social.remnantrisingnow.com,nl,5
social.remnantrisingnow.com,pt,1
social.remnantrisingnow.com,sl,1
magincia.cafe,en,500
social.overlappingmagisteria.org,de,15
social.overlappingmagisteria.org,en,478
social.overlappingmagisteria.org,es,1
social.overlappingmagisteria.org,pt,1
goodman-wilson.com,de,21
goodman-wilson.com,en,457
goodman-wilson.com,es,4
goodman-wilson.com,fr,3
goodman-wilson.com,nl,1
goodman-wilson.com,pt,7
mastodon.runninginthenight.com,de,36
mastodon.runninginthenight.com,el,3
mastodon.runninginthenight.com,en,423
mastodon.runninginthenight.com,enOu,1
mastodon.runninginthenight.com,es,2
mastodon.runninginthenight.com,fi,2
mastodon.runninginthenight.com,fr,6
mastodon.runninginthenight.com,nl,7
mastodon.runninginthenight.com,ru,5
mastodon.runninginthenight.com,sv,7
kvlt.zone,en,486
kvlt.zone,id,1
psyopshop.com,de,5
psyopshop.com,en,478
psyopshop.com,es,1
psyopshop.com,fr,3
psyopshop.com,nl,5
psyopshop.com,tr,1
mastodon.land,en,500
thecovertgeek.xyz,da,2
thecovertgeek.xyz,de,48
thecovertgeek.xyz,en,426
thecovertgeek.xyz,es,2
thecovertgeek.xyz,fr,5
thecovertgeek.xyz,ga,3
thecovertgeek.xyz,it,1
thecovertgeek.xyz,nl,2
thecovertgeek.xyz,no,1
thecovertgeek.xyz,sv,7
stegodon.org,de,7
stegodon.org,en,447
stegodon.org,fr,3
stegodon.org,nb,3
stegodon.org,nn,1
stegodon.org,no,20
stegodon.org,pt,3
stegodon.org,sv,2
netz.darknight-coffee.org,cs,7
netz.darknight-coffee.org,de,254
netz.darknight-coffee.org,en,176
netz.darknight-coffee.org,fr,24
netz.darknight-coffee.org,nl,12
netz.darknight-coffee.org,pt,9
mastodon.hurley.page,de,2
mastodon.hurley.page,en,492
mastodon.hurley.page,nl,2
mastodon.hurley.page,pt,1
fulda.social,en,500
equestria.social,af,1
equestria.social,de,6
equestria.social,en,426
equestria.social,fr,34
equestria.social,fy,2
equestria.social,id,1
equestria.social,it,1
equestria.social,ja,5
equestria.social,lion,1
equestria.social,ru,4
mastodon.chantierlibre.org,de,8
mastodon.chantierlibre.org,en,223
mastodon.chantierlibre.org,fr,260
mastodon.chantierlibre.org,gl,1
mastodon.chantierlibre.org,pl,1
mastodon.chantierlibre.org,ru,1
mastodon.chantierlibre.org,sv,1
toot.berlin,de,199
toot.berlin,en,286
toot.berlin,es,1
toot.berlin,fr,1
toot.berlin,he,1
toot.berlin,id,1
toot.berlin,pt,1
toot.berlin,ru,1
masto.dotsod.com,ar,1
masto.dotsod.com,de,3
masto.dotsod.com,en,403
masto.dotsod.com,en-us,6
masto.dotsod.com,fr,1
masto.dotsod.com,nl,1
respublicae.eu,ar,3
respublicae.eu,ca,4
respublicae.eu,cs,4
respublicae.eu,de,41
